Unnamed: 0,day,day compound avg,day positive avg,day negative avg,day neutral avg,two day neutral avg,two day positive avg,two day negative avg,two day compound avg,two day abc-news compound avg,two day reuters compound avg,two day the-new-york-times compound avg,two day business-insider compound avg,two day techcrunch compound avg,two day wired compound avg,two day abc-news neg avg,two day reuters neg avg,two day the-new-york-times neg avg,two day business-insider neg avg,two day techcrunch neg avg,two day wired neg avg,two day abc-news pos avg,two day reuters pos avg,two day the-new-york-times pos avg,two day business-insider pos avg,two day techcrunch pos avg,two day wired pos avg,two day abc-news neu avg,two day reuters neu avg,two day the-new-york-times neu avg,two day business-insider neu avg,two day techcrunch neu avg,two day wired neu avg,one day abc-news compound avg,one day reuters compound avg,one day the-new-york-times compound avg,one day business-insider compound avg,one day techcrunch compound avg,one day wired compound avg,one day abc-news neg avg,one day reuters neg avg,one day the-new-york-times neg avg,one day business-insider neg avg,one day techcrunch neg avg,one day wired neg avg,one day abc-news pos avg,one day reuters pos avg,one day the-new-york-times pos avg,one day business-insider pos avg,one day techcrunch pos avg,one day wired pos avg,one day abc-news neu avg,one day reuters neu avg,one day the-new-york-times neu avg,one day business-insider neu avg,one day techcrunch neu avg,one day wired neu avg
2018-08-29 11:30:00,2018-08-29,0.8838502976190478,0.11195436507936508,0.045115079365079365,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9935,-0.25,0.9989,0.8724000000000001,0.8787,0.9963,0.039,0.040999999999999995,0.052000000000000005,0.025,0.025,0.035500000000000004,0.091,0.036000000000000004,0.084,0.07900000000000001,0.0835,0.1075,0.87,0.9229999999999999,0.863,0.896,0.8915,0.857,0.9935,-0.25,0.9939166666666667,0.8690458333333333,0.8787,0.9963,0.039,0.040999999999999995,0.043833333333333335,0.043125000000000004,0.025,0.035500000000000004,0.091,0.036000000000000004,0.09500000000000001,0.11595833333333334,0.0835,0.1075,0.87,0.9229999999999999,0.8608333333333333,0.8410000000000001,0.8915,0.857
2018-08-29 11:00:00,2018-08-29,0.8838502976190478,0.11195436507936508,0.045115079365079365,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9935,-0.25,0.9989,0.8724000000000001,0.8787,0.9963,0.039,0.040999999999999995,0.052000000000000005,0.025,0.025,0.035500000000000004,0.091,0.036000000000000004,0.084,0.07900000000000001,0.0835,0.1075,0.87,0.9229999999999999,0.863,0.896,0.8915,0.857,0.9935,-0.25,0.9939166666666667,0.8690458333333333,0.8787,0.9963,0.039,0.040999999999999995,0.043833333333333335,0.043125000000000004,0.025,0.035500000000000004,0.091,0.036000000000000004,0.09500000000000001,0.11595833333333334,0.0835,0.1075,0.87,0.9229999999999999,0.8608333333333333,0.8410000000000001,0.8915,0.857
2018-08-29 10:30:00,2018-08-29,0.8838502976190478,0.11195436507936508,0.045115079365079365,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9935,-0.25,0.9989,0.8724000000000001,0.8787,0.9963,0.039,0.040999999999999995,0.052000000000000005,0.025,0.025,0.035500000000000004,0.091,0.036000000000000004,0.084,0.07900000000000001,0.0835,0.1075,0.87,0.9229999999999999,0.863,0.896,0.8915,0.857,0.9935,-0.25,0.9939166666666667,0.8690458333333333,0.8787,0.9963,0.039,0.040999999999999995,0.043833333333333335,0.043125000000000004,0.025,0.035500000000000004,0.091,0.036000000000000004,0.09500000000000001,0.11595833333333334,0.0835,0.1075,0.87,0.9229999999999999,0.8608333333333333,0.8410000000000001,0.8915,0.857
2018-08-29 10:00:00,2018-08-29,0.8838502976190478,0.11195436507936508,0.045115079365079365,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9935,-0.25,0.9989,0.8724000000000001,0.8787,0.9963,0.039,0.040999999999999995,0.052000000000000005,0.025,0.025,0.035500000000000004,0.091,0.036000000000000004,0.084,0.07900000000000001,0.0835,0.1075,0.87,0.9229999999999999,0.863,0.896,0.8915,0.857,0.9935,-0.25,0.9939166666666667,0.8690458333333333,0.8787,0.9963,0.039,0.040999999999999995,0.043833333333333335,0.043125000000000004,0.025,0.035500000000000004,0.091,0.036000000000000004,0.09500000000000001,0.11595833333333334,0.0835,0.1075,0.87,0.9229999999999999,0.8608333333333333,0.8410000000000001,0.8915,0.857
2018-08-29 09:30:00,2018-08-29,0.8838502976190478,0.11195436507936508,0.045115079365079365,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9935,-0.25,0.9989,0.8724000000000001,0.8787,0.9963,0.039,0.040999999999999995,0.052000000000000005,0.025,0.025,0.035500000000000004,0.091,0.036000000000000004,0.084,0.07900000000000001,0.0835,0.1075,0.87,0.9229999999999999,0.863,0.896,0.8915,0.857,0.9935,-0.25,0.9939166666666667,0.8690458333333333,0.8787,0.9963,0.039,0.040999999999999995,0.043833333333333335,0.043125000000000004,0.025,0.035500000000000004,0.091,0.036000000000000004,0.09500000000000001,0.11595833333333334,0.0835,0.1075,0.87,0.9229999999999999,0.8608333333333333,0.8410000000000001,0.8915,0.857
2018-08-28 15:30:00,2018-08-28,0.91745,0.084,0.0425,0.873,0.8761000000000001,0.094,0.0299,0.82,,-0.25,0.9989,0.9401399999999999,0.8787,0.993,,0.040999999999999995,0.052000000000000005,0.0186,0.025,0.063,,0.036000000000000004,0.084,0.1096,0.0835,0.105,,0.9229999999999999,0.863,0.8720000000000001,0.8915,0.8320000000000001,,-0.25,0.9989,0.836,0.8787,0.9963,,0.040999999999999995,0.052000000000000005,0.033,0.025,0.035500000000000004,,0.036000000000000004,0.084,0.084,0.0835,0.1075,,0.9229999999999999,0.863,0.883,0.8915,0.857
2018-08-28 15:00:00,2018-08-28,0.91745,0.084,0.0425,0.873,0.8761000000000001,0.094,0.0299,0.82,,-0.25,0.9989,0.9401399999999999,0.8787,0.993,,0.040999999999999995,0.052000000000000005,0.0186,0.025,0.063,,0.036000000000000004,0.084,0.1096,0.0835,0.105,,0.9229999999999999,0.863,0.8720000000000001,0.8915,0.8320000000000001,,-0.25,0.9989,0.836,0.8787,0.9963,,0.040999999999999995,0.052000000000000005,0.033,0.025,0.035500000000000004,,0.036000000000000004,0.084,0.084,0.0835,0.1075,,0.9229999999999999,0.863,0.883,0.8915,0.857
2018-08-28 14:30:00,2018-08-28,0.91745,0.084,0.0425,0.873,0.8761000000000001,0.094,0.0299,0.82,,-0.25,0.9989,0.9401399999999999,0.8787,0.993,,0.040999999999999995,0.052000000000000005,0.0186,0.025,0.063,,0.036000000000000004,0.084,0.1096,0.0835,0.105,,0.9229999999999999,0.863,0.8720000000000001,0.8915,0.8320000000000001,,-0.25,0.9989,0.836,0.8787,0.9963,,0.040999999999999995,0.052000000000000005,0.033,0.025,0.035500000000000004,,0.036000000000000004,0.084,0.084,0.0835,0.1075,,0.9229999999999999,0.863,0.883,0.8915,0.857
2018-08-28 14:00:00,2018-08-28,0.91745,0.084,0.0425,0.873,0.8761000000000001,0.094,0.0299,0.82,,-0.25,0.9989,0.9401399999999999,0.8787,0.993,,0.040999999999999995,0.052000000000000005,0.0186,0.025,0.063,,0.036000000000000004,0.084,0.1096,0.0835,0.105,,0.9229999999999999,0.863,0.8720000000000001,0.8915,0.8320000000000001,,-0.25,0.9989,0.836,0.8787,0.9963,,0.040999999999999995,0.052000000000000005,0.033,0.025,0.035500000000000004,,0.036000000000000004,0.084,0.084,0.0835,0.1075,,0.9229999999999999,0.863,0.883,0.8915,0.857
2018-08-28 13:30:00,2018-08-28,0.91745,0.084,0.0425,0.873,0.8761000000000001,0.094,0.0299,0.82,,-0.25,0.9989,0.9401399999999999,0.8787,0.993,,0.040999999999999995,0.052000000000000005,0.0186,0.025,0.063,,0.036000000000000004,0.084,0.1096,0.0835,0.105,,0.9229999999999999,0.863,0.8720000000000001,0.8915,0.8320000000000001,,-0.25,0.9989,0.836,0.8787,0.9963,,0.040999999999999995,0.052000000000000005,0.033,0.025,0.035500000000000004,,0.036000000000000004,0.084,0.084,0.0835,0.1075,,0.9229999999999999,0.863,0.883,0.8915,0.857
2018-08-28 13:00:00,2018-08-28,0.9989,0.084,0.052000000000000005,0.863,0.8753333333333333,0.09511111111111112,0.029555555555555557,0.8182222222222223,,-0.25,0.9989,0.9661749999999999,0.8787,0.993,,0.040999999999999995,0.052000000000000005,0.015000000000000001,0.025,0.063,,0.036000000000000004,0.084,0.11599999999999999,0.0835,0.105,,0.9229999999999999,0.863,0.8692500000000001,0.8915,0.8320000000000001,,-0.25,0.9989,0.868375,0.8787,0.9963,,0.040999999999999995,0.052000000000000005,0.04675,0.025,0.035500000000000004,,0.036000000000000004,0.084,0.12335,0.0835,0.1075,,0.9229999999999999,0.863,0.8300000000000001,0.8915,0.857
2018-08-28 12:30:00,2018-08-28,0.9989,0.084,0.052000000000000005,0.863,0.8753333333333333,0.09511111111111112,0.029555555555555557,0.8182222222222223,,-0.25,0.9989,0.9661749999999999,0.8787,0.993,,0.040999999999999995,0.052000000000000005,0.015000000000000001,0.025,0.063,,0.036000000000000004,0.084,0.11599999999999999,0.0835,0.105,,0.9229999999999999,0.863,0.8692500000000001,0.8915,0.8320000000000001,,-0.25,0.9989,0.868375,0.8787,0.9963,,0.040999999999999995,0.052000000000000005,0.04675,0.025,0.035500000000000004,,0.036000000000000004,0.084,0.12335,0.0835,0.1075,,0.9229999999999999,0.863,0.8300000000000001,0.8915,0.857
2018-08-28 12:00:00,2018-08-28,0.9989,0.084,0.052000000000000005,0.863,0.8753333333333333,0.09511111111111112,0.029555555555555557,0.8182222222222223,,-0.25,0.9989,0.9661749999999999,0.8787,0.993,,0.040999999999999995,0.052000000000000005,0.015000000000000001,0.025,0.063,,0.036000000000000004,0.084,0.11599999999999999,0.0835,0.105,,0.9229999999999999,0.863,0.8692500000000001,0.8915,0.8320000000000001,,-0.25,0.9989,0.868375,0.8787,0.9963,,0.040999999999999995,0.052000000000000005,0.04675,0.025,0.035500000000000004,,0.036000000000000004,0.084,0.12335,0.0835,0.1075,,0.9229999999999999,0.863,0.8300000000000001,0.8915,0.857
