,1. open,2. high,3. low,4. close,5. volume,interval
2018-08-29 15:00:00,19.4050,19.5600,19.3500,19.4100,115915,15
2018-08-29 14:45:00,19.3500,19.4300,19.3200,19.3750,21577,15
2018-08-29 14:30:00,19.3450,19.4395,19.2968,19.3519,30454,15
2018-08-29 14:15:00,19.4600,19.5393,19.2900,19.3400,43671,15
2018-08-29 14:00:00,19.6289,19.6508,19.4501,19.5400,113898,15
2018-08-29 13:45:00,19.6520,19.7900,19.6200,19.6200,17735,15
2018-08-29 13:30:00,19.7000,19.7600,19.6200,19.6398,22514,15
2018-08-29 13:15:00,19.6500,19.7500,19.5900,19.7317,39633,15
2018-08-29 13:00:00,19.7315,19.8500,19.6500,19.6500,49901,15
2018-08-29 12:45:00,19.8200,19.8300,19.6800,19.7250,48463,15
2018-08-29 12:30:00,19.9000,19.9502,19.8200,19.8200,26737,15
2018-08-29 12:15:00,19.8800,19.9900,19.8700,19.8700,15136,15
2018-08-29 12:00:00,19.9000,20.0900,19.9000,19.9000,57112,15
2018-08-29 11:45:00,19.9300,19.9600,19.8400,19.8600,18513,15
2018-08-29 11:30:00,19.8400,19.9000,19.8400,19.8900,27600,15
2018-08-29 11:15:00,19.9800,19.9990,19.8500,19.8703,22501,15
2018-08-29 11:00:00,19.9000,19.9200,19.8600,19.9153,14530,15
2018-08-29 10:45:00,19.9638,20.0100,19.8900,19.9995,34719,15
2018-08-29 10:30:00,20.0400,20.0896,19.9200,20.0300,53036,15
2018-08-29 10:15:00,20.0450,20.0485,19.8472,19.8500,31725,15
2018-08-29 10:00:00,19.9246,20.1700,19.8300,20.0400,54074,15
2018-08-29 09:45:00,19.8540,20.1111,19.6800,19.9550,67482,15
2018-08-29 09:30:00,20.0295,20.0800,19.8000,19.8400,75394,15
2018-08-28 15:45:00,20.2200,20.2400,20.0200,20.1400,145110,15
2018-08-28 15:30:00,20.4000,20.4800,20.2000,20.2350,70165,15
2018-08-28 15:15:00,20.3801,20.4300,20.3700,20.3950,19617,15
2018-08-28 15:00:00,20.4143,20.4500,20.3792,20.3800,36733,15
2018-08-28 14:45:00,20.2804,20.3901,20.2600,20.3789,22330,15
2018-08-28 14:30:00,20.4000,20.4000,20.1000,20.2999,22109,15
2018-08-28 14:15:00,20.3650,20.4350,20.3000,20.4064,21165,15
2018-08-28 14:00:00,20.2869,20.4000,20.2869,20.4000,20884,15
2018-08-28 13:45:00,20.3100,20.3889,20.1970,20.2000,48105,15
2018-08-28 13:30:00,20.2100,20.4000,20.1997,20.3500,89365,15
2018-08-28 13:15:00,20.1350,20.3700,20.0999,20.3000,86592,15
2018-08-28 13:00:00,20.2290,20.2290,20.1000,20.1100,44704,15
2018-08-28 12:45:00,20.0531,20.1700,19.9886,20.0900,28667,15
2018-08-28 12:30:00,20.0600,20.1400,20.0100,20.0292,24368,15
2018-08-28 12:15:00,20.3300,20.4380,20.0010,20.2300,50949,15
2018-08-28 12:00:00,20.2550,20.3510,20.0500,20.3510,113319,15
2018-08-28 11:45:00,20.4600,20.4600,20.2000,20.2087,43421,15
2018-08-28 11:30:00,20.4180,20.5400,20.3200,20.4354,71687,15
2018-08-28 11:15:00,20.6950,20.8000,20.3450,20.5489,126083,15
2018-08-28 11:00:00,20.3540,21.0000,20.3100,20.6300,318908,15
2018-08-28 10:45:00,19.8900,20.3900,19.8900,20.3900,158029,15
2018-08-28 10:30:00,20.0100,20.1614,19.8800,19.8800,222514,15
2018-08-28 10:15:00,19.5100,20.2000,19.4493,20.0400,304042,15
2018-08-28 10:00:00,19.2500,19.6000,19.2500,19.5200,127175,15
2018-08-28 09:45:00,19.1950,19.5000,19.1757,19.2950,102132,15
2018-08-28 09:30:00,19.0565,19.2199,19.0200,19.1999,104159,15
2018-08-27 15:45:00,18.9200,18.9900,18.8200,18.9700,153776,15
2018-08-27 15:30:00,18.9000,19.0000,18.8500,18.9494,59996,15
2018-08-27 15:15:00,18.8501,18.9400,18.7500,18.9097,71974,15
2018-08-27 15:00:00,18.8595,18.8595,18.7000,18.8450,144365,15
2018-08-27 14:45:00,18.9898,18.9996,18.8500,18.8546,70786,15
2018-08-27 14:30:00,19.0902,19.0902,18.9550,19.0500,133480,15
2018-08-27 14:15:00,19.0700,19.0996,19.0500,19.0996,36813,15
2018-08-27 14:00:00,19.2500,19.2500,19.0500,19.0932,134503,15
2018-08-27 13:45:00,19.2900,19.3700,19.2528,19.2698,41153,15
2018-08-27 13:30:00,19.3295,19.3800,19.2627,19.3200,24919,15
2018-08-27 13:15:00,19.2502,19.2700,19.1900,19.2300,50453,15
2018-08-27 13:00:00,19.2650,19.3427,19.1900,19.2394,40985,15
2018-08-27 12:45:00,19.2800,19.2800,19.2400,19.2700,56576,15
2018-08-27 12:30:00,19.2400,19.3200,19.2400,19.2746,24220,15
2018-08-27 12:15:00,19.1800,19.3200,19.1400,19.2700,67696,15
2018-08-27 12:00:00,19.2010,19.2200,19.1500,19.1884,43873,15
2018-08-27 11:45:00,19.1420,19.2500,19.0500,19.2429,72959,15
2018-08-27 11:30:00,19.2500,19.2721,19.1000,19.1000,90862,15
2018-08-27 11:15:00,19.4000,19.4000,19.2580,19.2829,65102,15
2018-08-27 11:00:00,19.3349,19.4900,19.3100,19.3900,61494,15
2018-08-27 10:45:00,19.3300,19.4550,19.3087,19.3377,106858,15
2018-08-27 10:30:00,19.2207,19.4000,19.1101,19.3800,110756,15
2018-08-27 10:15:00,19.4050,19.4050,19.0000,19.2437,194120,15
2018-08-27 10:00:00,19.4642,19.5510,19.3374,19.4000,166512,15
2018-08-30 15:00:00,19.0000,19.0100,18.7700,18.8600,119862,30
2018-08-30 14:30:00,19.2900,19.2900,19.0000,19.0000,97023,30
2018-08-30 14:00:00,19.2400,19.2980,19.2200,19.2491,37459,30
2018-08-30 13:30:00,19.3000,19.3300,19.2300,19.2403,63245,30
2018-08-30 13:00:00,19.4200,19.4500,19.2910,19.3200,28776,30
2018-08-30 12:30:00,19.5200,19.5600,19.3200,19.4700,61918,30
2018-08-30 12:00:00,19.5160,19.5800,19.4600,19.5500,28282,30
2018-08-30 11:30:00,19.5000,19.5800,19.4100,19.5000,47599,30
2018-08-30 11:00:00,19.4500,19.6000,19.4500,19.6000,52387,30
2018-08-30 10:30:00,19.4900,19.6650,19.4000,19.5400,136876,30
2018-08-30 10:00:00,19.6300,19.6750,19.5400,19.5600,106297,30
2018-08-30 09:30:00,19.7600,19.7990,19.5400,19.6000,271657,30
2018-08-29 15:30:00,19.3600,19.4493,19.2200,19.2500,166937,30
2018-08-29 15:00:00,19.4050,19.5600,19.3200,19.3275,159388,30
2018-08-29 14:30:00,19.3450,19.4395,19.2968,19.3750,52031,30
2018-08-29 14:00:00,19.6289,19.6508,19.2900,19.3400,157569,30
2018-08-29 13:30:00,19.7000,19.7900,19.6200,19.6200,40249,30
2018-08-29 13:00:00,19.7315,19.8500,19.5900,19.7317,89534,30
2018-08-29 12:30:00,19.9000,19.9502,19.6800,19.7250,75200,30
2018-08-29 12:00:00,19.9000,20.0900,19.8700,19.8700,72248,30
2018-08-29 11:30:00,19.8400,19.9600,19.8400,19.8600,46113,30
2018-08-29 11:00:00,19.9000,19.9990,19.8500,19.8703,37031,30
2018-08-29 10:30:00,20.0400,20.0896,19.8900,19.9995,87755,30
2018-08-29 10:00:00,19.9246,20.1700,19.8300,19.8500,85799,30
2018-08-29 09:30:00,20.0295,20.1111,19.6800,19.9550,142876,30
2018-08-28 15:30:00,20.4000,20.4800,20.0200,20.1400,215275,30
2018-08-28 15:00:00,20.4143,20.4500,20.3700,20.3950,56350,30
2018-08-28 14:30:00,20.4000,20.4000,20.1000,20.3789,44439,30
2018-08-28 14:00:00,20.2869,20.4350,20.2869,20.4064,42049,30
2018-08-28 13:30:00,20.2100,20.4000,20.1970,20.2000,137470,30
2018-08-28 13:00:00,20.2290,20.3700,20.0999,20.3000,131296,30
2018-08-28 12:30:00,20.0600,20.1700,19.9886,20.0900,53035,30
2018-08-28 12:00:00,20.2550,20.4380,20.0010,20.2300,164268,30
2018-08-28 11:30:00,20.4180,20.5400,20.2000,20.2087,115108,30
2018-08-28 11:00:00,20.3540,21.0000,20.3100,20.5489,444991,30
2018-08-28 10:30:00,20.0100,20.3900,19.8800,20.3900,380543,30
2018-08-28 10:00:00,19.2500,20.2000,19.2500,20.0400,431217,30
2018-08-28 09:30:00,19.0565,19.5000,19.0200,19.2950,206291,30
2018-08-27 15:30:00,18.9000,19.0000,18.8200,18.9700,213772,30
2018-08-27 15:00:00,18.8595,18.9400,18.7000,18.9097,216339,30
2018-08-27 14:30:00,19.0902,19.0902,18.8500,18.8546,204266,30
2018-08-27 14:00:00,19.2500,19.2500,19.0500,19.0996,171316,30
2018-08-27 13:30:00,19.3295,19.3800,19.2528,19.2698,66072,30
2018-08-27 13:00:00,19.2650,19.3427,19.1900,19.2300,91438,30
2018-08-27 12:30:00,19.2400,19.3200,19.2400,19.2700,80796,30
2018-08-27 12:00:00,19.2010,19.3200,19.1400,19.2700,111569,30
2018-08-27 11:30:00,19.2500,19.2721,19.0500,19.2429,163821,30
2018-08-27 11:00:00,19.3349,19.4900,19.2580,19.2829,126596,30
2018-08-27 10:30:00,19.2207,19.4550,19.1101,19.3377,217614,30
2018-08-27 10:00:00,19.4642,19.5510,19.0000,19.2437,360632,30
2018-08-27 09:30:00,20.4260,20.4260,19.1050,19.4500,543072,30
2018-08-24 15:30:00,20.2000,20.3800,20.1822,20.2100,205507,30
2018-08-24 15:00:00,20.1972,20.2399,20.1800,20.2040,38707,30
2018-08-24 14:30:00,20.2462,20.2462,20.1700,20.1974,35492,30
2018-08-24 14:00:00,20.0986,20.2200,20.0806,20.2200,37742,30
2018-08-24 13:30:00,20.0371,20.1800,20.0250,20.0800,59763,30
2018-08-24 13:00:00,20.1000,20.1458,20.0000,20.0250,67144,30
2018-08-24 12:30:00,20.1301,20.2000,20.1001,20.1414,41889,30
2018-08-24 12:00:00,20.1030,20.2800,20.0000,20.1900,42564,30
2018-08-24 11:30:00,19.8800,20.2350,19.8800,20.1176,74578,30
2018-08-24 11:00:00,20.0500,20.1100,19.8699,19.8700,111019,30
2018-08-24 10:30:00,19.8739,20.2990,19.8300,20.2186,227565,30
2018-08-24 10:00:00,20.6017,20.6820,19.6717,19.9491,338914,30
2018-08-24 09:30:00,21.3934,21.3934,20.4250,20.5900,198252,30
2018-08-23 15:30:00,21.1625,21.1625,20.5700,20.7550,231666,30
2018-08-23 15:00:00,21.2800,21.3790,21.1100,21.1500,66699,30
2018-08-23 14:30:00,21.2700,21.3714,21.1239,21.2593,61223,30
2018-08-23 14:00:00,20.8600,21.4000,20.8600,21.2900,137845,30
2018-08-23 13:30:00,20.9200,20.9200,20.7600,20.8200,41503,30
2018-08-23 13:00:00,20.9200,21.1100,20.8000,20.8533,97756,30
2018-08-23 12:30:00,20.6600,20.9317,20.6600,20.9317,81475,30
2018-08-23 12:00:00,20.6285,20.7606,20.5199,20.6400,73379,30
2018-08-23 11:30:00,20.6380,20.6900,20.2500,20.5700,187472,30
2018-08-23 11:00:00,21.3600,21.3700,20.5675,20.6700,196753,30
2018-08-23 10:30:00,21.2527,21.5000,21.2527,21.3900,98110,30
2018-08-23 10:00:00,21.7000,21.7000,21.1500,21.3300,201036,30
2018-08-23 09:30:00,22.0100,22.1482,21.4500,21.7066,327970,30
2018-08-22 15:30:00,21.7950,21.8200,21.5983,21.7400,278708,30
2018-08-22 15:00:00,21.5200,21.7900,21.4510,21.7900,172752,30
2018-08-22 14:30:00,21.4100,21.6500,21.2000,21.5900,110109,30
2018-08-22 14:00:00,21.3500,21.4400,21.3400,21.4100,54529,30
2018-08-22 13:30:00,21.4100,21.4399,21.2864,21.2905,38585,30
2018-08-22 13:00:00,21.4655,21.4900,21.2100,21.3000,78402,30
2018-08-22 12:30:00,21.3700,21.9500,21.3700,21.4750,307028,30
2018-08-22 12:00:00,21.1800,21.3900,21.1800,21.3623,119745,30
2018-08-22 11:30:00,21.0800,21.2290,21.0100,21.0900,71546,30
2018-08-22 11:00:00,21.1900,21.2500,20.9000,21.0300,119471,30
2018-08-22 10:30:00,20.7500,21.3000,20.7000,21.1812,193866,30
2018-08-22 10:00:00,21.4200,21.4200,20.6698,20.7900,319125,30
2018-08-22 09:30:00,20.2900,21.8900,20.2900,21.4200,578639,30
2018-08-21 15:30:00,20.1600,20.1704,19.5069,20.0900,404778,30
2018-08-21 15:00:00,20.6600,20.7550,19.6100,20.1400,398713,30
2018-08-21 14:30:00,21.7700,21.7800,20.6000,20.7200,365439,30
2018-08-21 14:00:00,22.0600,22.0600,21.6617,21.8000,217503,30
2018-08-21 13:30:00,21.5900,22.2499,21.5700,22.0635,349580,30
2018-08-21 13:00:00,21.6000,21.8137,21.5400,21.6200,186488,30
2018-08-21 12:30:00,21.4500,21.9500,21.3500,21.5900,529181,30
2018-08-21 12:00:00,20.7500,21.4400,20.7500,21.4300,419515,30
2018-08-21 11:30:00,20.6900,20.7900,20.6200,20.7400,118608,30
2018-08-21 11:00:00,20.6500,20.7500,20.6200,20.6900,65090,30
