,1. open,2. high,3. low,4. close,5. volume,interval,increase_decrease,up_down,movement(%),MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,RSI,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Upper Band,Real Lower Band,Chaikin A/D,OBV,sentiment_avg_30,"coun_neg, 30","coun_neu, 30","coun_pos, 30",sentiment_avg_60,"coun_neg, 60","coun_neu, 60","coun_pos, 60",sentiment_avg_120,"coun_neg, 120","coun_neu, 120","coun_pos, 120",sentiment_night_before_avg,"count_neg, night_before","count_neu, night_before","count_pos, night_before",sentiment_morning_avg,"count_neg, morning","count_neu, morning","count_pos, morning",day,day compound avg,day positive avg,day negative avg,day neutral avg,two day neutral avg,two day positive avg,two day negative avg,two day compound avg,two day wired compound avg,two day nbc-news compound avg,two day abc-news compound avg,two day reuters compound avg,two day business-insider compound avg,two day the-new-york-times compound avg,two day techcrunch compound avg,two day wired neg avg,two day nbc-news neg avg,two day abc-news neg avg,two day reuters neg avg,two day business-insider neg avg,two day the-new-york-times neg avg,two day techcrunch neg avg,two day wired pos avg,two day nbc-news pos avg,two day abc-news pos avg,two day reuters pos avg,two day business-insider pos avg,two day the-new-york-times pos avg,two day techcrunch pos avg,two day wired neu avg,two day nbc-news neu avg,two day abc-news neu avg,two day reuters neu avg,two day business-insider neu avg,two day the-new-york-times neu avg,two day techcrunch neu avg,one day wired compound avg,one day nbc-news compound avg,one day abc-news compound avg,one day reuters compound avg,one day business-insider compound avg,one day the-new-york-times compound avg,one day techcrunch compound avg,one day wired neg avg,one day nbc-news neg avg,one day abc-news neg avg,one day reuters neg avg,one day business-insider neg avg,one day the-new-york-times neg avg,one day techcrunch neg avg,one day wired pos avg,one day nbc-news pos avg,one day abc-news pos avg,one day reuters pos avg,one day business-insider pos avg,one day the-new-york-times pos avg,one day techcrunch pos avg,one day wired neu avg,one day nbc-news neu avg,one day abc-news neu avg,one day reuters neu avg,one day business-insider neu avg,one day the-new-york-times neu avg,one day techcrunch neu avg
2018-08-27 13:30:00,218.08,218.375,218.07,218.22,565156,30,0.13999999999998636,1,0.06,0.1425,0.6374,0.4949,49.4557,64.5582,64.5679,50.5512,-33.3387,0.0,0.0,218.2675,218.5281,218.0069,35358805.486,94999967.0,0.14185714285714288,7.0,7.0,14.0,0.09687874999999999,7.0,11.0,13.0,0.07004884469696972,6.5,10.25,9.5,0.043481267605633804,211.0,264.0,235.0,0.024945199063231855,127.0,155.0,145.0,2018-08-27,0.9826,0.215,0.066,0.72,0.7749999999999999,0.1665,0.0585,0.9903,0.998,0.9543,0.9826,-0.18802,0.982125,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.017249999999999998,,0.024,0.118,0.119,0.215,0.046200000000000005,0.095,,0.113,0.83,0.775,0.72,0.8886,0.88775,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9732166666666666,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.015166666666666662,,0.024,0.0985,0.119,0.215,0.04866666666666666,0.08066666666666666,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.9041666666666668,,0.8635
2018-08-27 14:00:00,218.21,218.35,218.11,218.31,647296,30,0.09999999999999432,1,0.05,0.1154,0.6392,0.5237,44.383,52.1147,69.0075,46.4461,71.3446,0.0,25.0,218.23,218.3943,218.0657,35790294.9999,95647263.0,0.15625384615384613,8.0,6.0,12.0,0.1072223214285714,8.0,7.5,14.5,0.08691199404761905,7.0,9.5,11.25,0.043481267605633804,211.0,264.0,235.0,0.024945199063231855,127.0,155.0,145.0,2018-08-27,0.9826,0.215,0.066,0.72,0.7749999999999999,0.1665,0.0585,0.9903,0.998,0.9543,0.9826,-0.18802,0.982125,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.017249999999999998,,0.024,0.118,0.119,0.215,0.046200000000000005,0.095,,0.113,0.83,0.775,0.72,0.8886,0.88775,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9732166666666666,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.015166666666666662,,0.024,0.0985,0.119,0.215,0.04866666666666666,0.08066666666666666,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.9041666666666668,,0.8635
2018-08-27 14:30:00,218.31,218.42,218.14,218.3,672479,30,-0.009999999999990905,0,-0.0,0.087,0.6325,0.5455,54.2448,49.3611,67.7505,45.8281,89.1,0.0,0.0,218.2325,218.4006,218.0644,35886384.3702,94974784.0,0.01744666666666667,17.0,11.0,17.0,0.14905549450549446,7.5,6.5,13.0,0.12296712225274725,7.25,8.75,13.0,0.043481267605633804,211.0,264.0,235.0,0.024945199063231855,127.0,155.0,145.0,2018-08-27,0.9826,0.215,0.066,0.72,0.7749999999999999,0.1665,0.0585,0.9903,0.998,0.9543,0.9826,-0.18802,0.982125,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.017249999999999998,,0.024,0.118,0.119,0.215,0.046200000000000005,0.095,,0.113,0.83,0.775,0.72,0.8886,0.88775,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9732166666666666,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.015166666666666662,,0.024,0.0985,0.119,0.215,0.04866666666666666,0.08066666666666666,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.9041666666666668,,0.8635
2018-08-27 15:00:00,218.31,218.31,217.73,218.125,1268949,30,-0.18500000000000227,0,-0.08,0.0484,0.606,0.5576,57.5193,52.049,47.5353,42.7626,-133.3333,75.0,100.0,218.2388,218.3875,218.09,36345844.6584,93705835.0,0.009600000000000003,9.0,15.0,7.0,0.08685025641025636,12.5,8.5,14.5,0.09703628891941393,10.25,8.0,14.5,0.043481267605633804,211.0,264.0,235.0,0.024945199063231855,127.0,155.0,145.0,2018-08-27,0.98725,0.1555,0.037500000000000006,0.8075,0.815,0.14300000000000002,0.042,0.9908333333333332,0.998,0.9543,0.9826,-0.18802,0.9919,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.009000000000000001,,0.024,0.118,0.119,0.215,0.046200000000000005,0.096,,0.113,0.83,0.775,0.72,0.8886,0.895,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9919,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.009000000000000001,,0.024,0.0985,0.119,0.215,0.04866666666666666,0.096,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.895,,0.8635
2018-08-27 15:30:00,218.1,218.11,217.56,217.95,2139315,30,-0.15000000000000568,0,-0.07,0.0055,0.5644,0.5589999999999999,55.7446,55.8362,34.0063,44.2739,-106.0519,50.0,100.0,218.1712,218.4661,217.8764,37240445.7116,91566520.0,0.04320731707317073,13.0,15.0,13.0,0.01352333333333329,13.0,13.0,12.0,0.06908746177106427,7.231770833333333,10.5234375,10.296875,0.043481267605633804,211.0,264.0,235.0,0.024945199063231855,127.0,155.0,145.0,2018-08-27,0.98725,0.1555,0.037500000000000006,0.8075,0.815,0.14300000000000002,0.042,0.9908333333333332,0.998,0.9543,0.9826,-0.18802,0.9919,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.009000000000000001,,0.024,0.118,0.119,0.215,0.046200000000000005,0.096,,0.113,0.83,0.775,0.72,0.8886,0.895,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9919,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.009000000000000001,,0.024,0.0985,0.119,0.215,0.04866666666666666,0.096,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.895,,0.8635
2018-08-28 09:30:00,219.09,219.88,218.95,219.44,4464597,30,0.3499999999999943,1,0.16,0.0683,0.6443,0.5760000000000001,61.21,58.1579,84.4021,49.3162,133.3333,100.0,75.0,218.4538,219.6192,217.2883,37480490.407,96031117.0,0.11484477474656056,5.583333333333333,10.916666666666666,11.416666666666666,0.11697048535026586,5.162878787878788,9.31439393939394,10.291666666666666,0.13625279438019755,4.393229166666666,8.716145833333332,10.138020833333332,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635
2018-08-28 10:00:00,219.48,219.8384,219.34,219.51,2219165,30,0.030000000000001137,1,0.01,0.1033,0.7051,0.6018,70.1448,62.3665,85.1141,53.0979,72.7477,75.0,50.0,218.7562,220.1999,217.3126,36775192.3072,98250282.0,0.10164166666666664,3.0,3.0,6.0,0.11697048535026586,5.162878787878788,9.31439393939394,10.291666666666666,0.13625279438019755,4.393229166666666,8.716145833333332,10.138020833333332,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635
2018-08-28 10:00:00,219.48,219.8384,219.3599,219.705,1332447,15,0.22500000000002274,1,0.1,0.1033,0.7051,0.6018,70.1448,62.3665,85.1141,53.0979,72.7477,75.0,50.0,218.7562,220.1999,217.3126,36775192.3072,98250282.0,0.10164166666666664,3.0,3.0,6.0,0.11697048535026586,5.162878787878788,9.31439393939394,10.291666666666666,0.13625279438019755,4.393229166666666,8.716145833333332,10.138020833333332,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635
2018-08-28 10:15:00,219.72,219.78,219.34,219.51,886718,15,-0.21000000000000796,0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28 10:30:00,219.5,219.7,219.47,219.61,619368,15,0.11000000000001364,1,0.05,0.128,0.7619,0.6339,86.1349,72.4966,87.4588,55.9342,54.5356,50.0,25.0,219.1562,220.5649,217.7476,37904210.2659,99755618.0,-0.06482500000000001,4.0,6.0,2.0,0.1082432207066136,4.291666666666666,6.958333333333333,8.708333333333332,0.13625279438019755,4.393229166666666,8.716145833333332,10.138020833333332,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635
2018-08-28 10:30:00,219.5,219.77,219.41,219.725,1505336,30,0.22499999999999432,1,0.1,0.128,0.7619,0.6339,86.1349,72.4966,87.4588,55.9342,54.5356,50.0,25.0,219.1562,220.5649,217.7476,37904210.2659,99755618.0,-0.06482500000000001,4.0,6.0,2.0,0.1082432207066136,4.291666666666666,6.958333333333333,8.708333333333332,0.13625279438019755,4.393229166666666,8.716145833333332,10.138020833333332,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635
2018-08-28 10:45:00,219.63,219.77,219.41,219.725,885968,15,0.09499999999999886,1,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28 11:00:00,219.7468,219.7468,219.52,219.6667,633646,15,-0.08010000000001583,0,-0.04,0.1128,0.7749,0.6621,86.1349,80.8049,68.4136,58.0614,-6.6977,25.0,0.0,219.5288,219.7625,219.295,36918783.0357,98556591.0,0.20844347826086956,2.0,11.0,10.0,0.01840833333333331,3.4999999999999996,4.499999999999999,3.999999999999999,0.13625279438019755,4.393229166666666,8.716145833333332,10.138020833333332,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635
2018-08-28 11:00:00,219.7468,219.7468,219.41,219.44,1199027,30,-0.30680000000000973,0,-0.14,0.1128,0.7749,0.6621,86.1349,80.8049,68.4136,58.0614,-6.6977,25.0,0.0,219.5288,219.7625,219.295,36918783.0357,98556591.0,0.20844347826086956,2.0,11.0,10.0,0.01840833333333331,3.4999999999999996,4.499999999999999,3.999999999999999,0.13625279438019755,4.393229166666666,8.716145833333332,10.138020833333332,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635
2018-08-28 11:15:00,219.68,219.73,219.41,219.44,565381,15,-0.2400000000000091,0,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28 11:30:00,219.49,219.59,219.08,219.1042,807077,15,-0.38580000000001746,0,-0.18,0.0774,0.7588,0.6814,67.7953,80.0217,55.8876,46.9287,-133.3333,0.0,0.0,219.4738,219.8343,219.1132,36325347.5319,97240702.0,0.1265,3.0,7.0,6.0,0.07180923913043477,3.0,8.5,6.0,0.09002622991852419,3.645833333333333,7.729166666666666,7.354166666666666,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635
2018-08-28 11:30:00,219.49,219.59,219.08,219.22,1315889,30,-0.27000000000001023,0,-0.12,0.0774,0.7588,0.6814,67.7953,80.0217,55.8876,46.9287,-133.3333,0.0,0.0,219.4738,219.8343,219.1132,36325347.5319,97240702.0,0.1265,3.0,7.0,6.0,0.07180923913043477,3.0,8.5,6.0,0.09002622991852419,3.645833333333333,7.729166666666666,7.354166666666666,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635
2018-08-28 11:45:00,219.1359,219.38,219.1,219.22,508812,15,0.0841000000000065,1,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28 12:00:00,219.2261,219.69,219.1039,219.57,889959,30,0.34389999999999077,1,0.16,0.0672,0.7654,0.6982,58.226000000000006,70.7187,68.2275,40.9828,-16.0319,0.0,75.0,219.4888,219.8589,219.1186,36850898.546,98130661.0,0.23025555555555557,2.0,6.0,10.0,0.16747173913043478,2.5,9.0,8.0,0.09294003623188404,3.0,6.75,6.0,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,0.032399999999999984,0.1025,0.049,0.8485,0.828,0.129,0.04325,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802,0.3522333333333333,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.035666666666666666,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.10033333333333334,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.049,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.1025,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635
2018-08-28 12:00:00,219.2261,219.4834,219.1039,219.4363,490530,15,0.21019999999998618,1,0.1,0.0672,0.7654,0.6982,58.226000000000006,70.7187,68.2275,40.9828,-16.0319,0.0,75.0,219.4888,219.8589,219.1186,36850898.546,98130661.0,0.23025555555555557,2.0,6.0,10.0,0.16747173913043478,2.5,9.0,8.0,0.09294003623188404,3.0,6.75,6.0,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,0.032399999999999984,0.1025,0.049,0.8485,0.828,0.129,0.04325,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802,0.3522333333333333,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.035666666666666666,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.10033333333333334,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.049,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.1025,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635
2018-08-28 12:15:00,219.445,219.69,219.445,219.57,399429,15,0.125,1,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28 12:30:00,219.6086,219.73,219.5137,219.53,392834,15,-0.07859999999999445,0,-0.04,0.0646,0.7789,0.7143,63.3696,63.1303,74.1318,39.425,110.9617,100.0,50.0,219.5036,219.91299999999998,219.0941,37528073.2096,98929049.0,0.26407142857142857,4.0,4.0,13.0,0.17837777777777777,2.5,6.5,8.0,0.12509350845410627,2.75,7.5,7.0,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,0.032399999999999984,0.1025,0.049,0.8485,0.828,0.129,0.04325,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802,0.3522333333333333,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.035666666666666666,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.10033333333333334,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.049,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.1025,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635
2018-08-28 12:30:00,219.6086,219.81,219.4701,219.7842,798388,30,0.17560000000000286,1,0.08,0.0646,0.7789,0.7143,63.3696,63.1303,74.1318,39.425,110.9617,100.0,50.0,219.5036,219.91299999999998,219.0941,37528073.2096,98929049.0,0.26407142857142857,4.0,4.0,13.0,0.17837777777777777,2.5,6.5,8.0,0.12509350845410627,2.75,7.5,7.0,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,0.032399999999999984,0.1025,0.049,0.8485,0.828,0.129,0.04325,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802,0.3522333333333333,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.035666666666666666,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.10033333333333334,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.049,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.1025,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635
2018-08-28 12:45:00,219.525,219.81,219.4701,219.7842,405554,15,0.25919999999999277,1,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28 13:00:00,219.7898,219.92,219.54,219.891,392279,15,0.10119999999997731,1,0.05,0.0678,0.7991,0.7313,77.4835,66.3597,79.5831,46.3024,109.2844,100.0,25.0,219.6473,220.2325,219.0621,37771687.0354,100999655.0,0.12200833333333334,7.0,14.0,15.0,0.24716349206349206,3.0,5.0,11.5,0.2073176155969634,2.75,7.0,9.75,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,0.032399999999999984,0.1025,0.049,0.8485,0.828,0.129,0.04325,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802,0.3522333333333333,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.035666666666666666,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.10033333333333334,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.049,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.1025,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635
2018-08-28 13:00:00,219.7898,220.39,219.54,220.015,2070606,30,0.22519999999997253,1,0.1,0.0678,0.7991,0.7313,77.4835,66.3597,79.5831,46.3024,109.2844,100.0,25.0,219.6473,220.2325,219.0621,37771687.0354,100999655.0,0.12200833333333334,7.0,14.0,15.0,0.24716349206349206,3.0,5.0,11.5,0.2073176155969634,2.75,7.0,9.75,0.07064799025578558,159.0,398.0,264.0,0.05559058577405861,107.0,202.0,169.0,2018-08-28,0.032399999999999984,0.1025,0.049,0.8485,0.828,0.129,0.04325,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802,0.3522333333333333,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.035666666666666666,,0.024,0.0985,0.119,0.215,0.046200000000000005,0.10033333333333334,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.049,,0.024,0.0985,0.119,0.17666666666666667,0.04866666666666666,0.1025,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635
2018-08-28 13:15:00,219.9,220.39,219.9,220.015,1678327,15,0.11499999999998067,1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
