Unnamed: 0,day,day compound avg,day positive avg,day negative avg,day neutral avg,two day neutral avg,two day positive avg,two day negative avg,two day compound avg,two day nbc-news compound avg,two day business-insider compound avg,two day the-new-york-times compound avg,two day abc-news compound avg,two day reuters compound avg,two day wired compound avg,two day techcrunch compound avg,two day nbc-news neg avg,two day business-insider neg avg,two day the-new-york-times neg avg,two day abc-news neg avg,two day reuters neg avg,two day wired neg avg,two day techcrunch neg avg,two day nbc-news pos avg,two day business-insider pos avg,two day the-new-york-times pos avg,two day abc-news pos avg,two day reuters pos avg,two day wired pos avg,two day techcrunch pos avg,two day nbc-news neu avg,two day business-insider neu avg,two day the-new-york-times neu avg,two day abc-news neu avg,two day reuters neu avg,two day wired neu avg,two day techcrunch neu avg,one day nbc-news compound avg,one day business-insider compound avg,one day the-new-york-times compound avg,one day abc-news compound avg,one day reuters compound avg,one day wired compound avg,one day techcrunch compound avg,one day nbc-news neg avg,one day business-insider neg avg,one day the-new-york-times neg avg,one day abc-news neg avg,one day reuters neg avg,one day wired neg avg,one day techcrunch neg avg,one day nbc-news pos avg,one day business-insider pos avg,one day the-new-york-times pos avg,one day abc-news pos avg,one day reuters pos avg,one day wired pos avg,one day techcrunch pos avg,one day nbc-news neu avg,one day business-insider neu avg,one day the-new-york-times neu avg,one day abc-news neu avg,one day reuters neu avg,one day wired neu avg,one day techcrunch neu avg
2018-08-30 15:00:00,2018-08-30,0.1514321493616671,0.08669674724849558,0.07113412297307567,0.8420783847707483,0.8671379310344827,0.08024137931034482,0.052620689655172415,0.07041379310344828,-0.024399999999999988,-0.197325,0.9958,0.98075,-0.29048333333333337,0.9973,0.6303599999999999,0.0873,0.061875,0.039,0.0645,0.054333333333333345,0.054000000000000006,0.0314,0.08670000000000001,0.063125,0.149,0.202,0.055250000000000014,0.1,0.1012,0.8259000000000001,0.8748750000000001,0.812,0.734,0.8905,0.846,0.8671999999999999,0.046945833333333326,0.3168806462585034,0.36478687499999995,0.18981666666666666,-0.34516654761904764,0.3253642857142857,0.7700449999999999,0.08825000000000001,0.04959166666666668,0.07187083333333333,0.08627777777777779,0.08945357142857144,0.07328571428571429,0.04336428571428571,0.09229166666666667,0.08424574829931973,0.10236666666666666,0.1203611111111111,0.06153452380952381,0.09342857142857143,0.10379285714285713,0.8193750000000001,0.8661855442176872,0.8257270833333333,0.7933333333333333,0.848907142857143,0.833,0.8528785714285715
2018-08-30 14:30:00,2018-08-30,0.1514321493616671,0.08669674724849558,0.07113412297307567,0.8420783847707483,0.8671379310344827,0.08024137931034482,0.052620689655172415,0.07041379310344828,-0.024399999999999988,-0.197325,0.9958,0.98075,-0.29048333333333337,0.9973,0.6303599999999999,0.0873,0.061875,0.039,0.0645,0.054333333333333345,0.054000000000000006,0.0314,0.08670000000000001,0.063125,0.149,0.202,0.055250000000000014,0.1,0.1012,0.8259000000000001,0.8748750000000001,0.812,0.734,0.8905,0.846,0.8671999999999999,0.046945833333333326,0.3168806462585034,0.36478687499999995,0.18981666666666666,-0.34516654761904764,0.3253642857142857,0.7700449999999999,0.08825000000000001,0.04959166666666668,0.07187083333333333,0.08627777777777779,0.08945357142857144,0.07328571428571429,0.04336428571428571,0.09229166666666667,0.08424574829931973,0.10236666666666666,0.1203611111111111,0.06153452380952381,0.09342857142857143,0.10379285714285713,0.8193750000000001,0.8661855442176872,0.8257270833333333,0.7933333333333333,0.848907142857143,0.833,0.8528785714285715
2018-08-30 14:00:00,2018-08-30,0.1514321493616671,0.08669674724849558,0.07113412297307567,0.8420783847707483,0.8671379310344827,0.08024137931034482,0.052620689655172415,0.07041379310344828,-0.024399999999999988,-0.197325,0.9958,0.98075,-0.29048333333333337,0.9973,0.6303599999999999,0.0873,0.061875,0.039,0.0645,0.054333333333333345,0.054000000000000006,0.0314,0.08670000000000001,0.063125,0.149,0.202,0.055250000000000014,0.1,0.1012,0.8259000000000001,0.8748750000000001,0.812,0.734,0.8905,0.846,0.8671999999999999,0.046945833333333326,0.3168806462585034,0.36478687499999995,0.18981666666666666,-0.34516654761904764,0.3253642857142857,0.7700449999999999,0.08825000000000001,0.04959166666666668,0.07187083333333333,0.08627777777777779,0.08945357142857144,0.07328571428571429,0.04336428571428571,0.09229166666666667,0.08424574829931973,0.10236666666666666,0.1203611111111111,0.06153452380952381,0.09342857142857143,0.10379285714285713,0.8193750000000001,0.8661855442176872,0.8257270833333333,0.7933333333333333,0.848907142857143,0.833,0.8528785714285715
2018-08-30 13:30:00,2018-08-30,0.1514321493616671,0.08669674724849558,0.07113412297307567,0.8420783847707483,0.8671379310344827,0.08024137931034482,0.052620689655172415,0.07041379310344828,-0.024399999999999988,-0.197325,0.9958,0.98075,-0.29048333333333337,0.9973,0.6303599999999999,0.0873,0.061875,0.039,0.0645,0.054333333333333345,0.054000000000000006,0.0314,0.08670000000000001,0.063125,0.149,0.202,0.055250000000000014,0.1,0.1012,0.8259000000000001,0.8748750000000001,0.812,0.734,0.8905,0.846,0.8671999999999999,0.046945833333333326,0.3168806462585034,0.36478687499999995,0.18981666666666666,-0.34516654761904764,0.3253642857142857,0.7700449999999999,0.08825000000000001,0.04959166666666668,0.07187083333333333,0.08627777777777779,0.08945357142857144,0.07328571428571429,0.04336428571428571,0.09229166666666667,0.08424574829931973,0.10236666666666666,0.1203611111111111,0.06153452380952381,0.09342857142857143,0.10379285714285713,0.8193750000000001,0.8661855442176872,0.8257270833333333,0.7933333333333333,0.848907142857143,0.833,0.8528785714285715
2018-08-30 13:00:00,2018-08-30,0.1514321493616671,0.08669674724849558,0.07113412297307567,0.8420783847707483,0.8671379310344827,0.08024137931034482,0.052620689655172415,0.07041379310344828,-0.024399999999999988,-0.197325,0.9958,0.98075,-0.29048333333333337,0.9973,0.6303599999999999,0.0873,0.061875,0.039,0.0645,0.054333333333333345,0.054000000000000006,0.0314,0.08670000000000001,0.063125,0.149,0.202,0.055250000000000014,0.1,0.1012,0.8259000000000001,0.8748750000000001,0.812,0.734,0.8905,0.846,0.8671999999999999,0.046945833333333326,0.3168806462585034,0.36478687499999995,0.18981666666666666,-0.34516654761904764,0.3253642857142857,0.7700449999999999,0.08825000000000001,0.04959166666666668,0.07187083333333333,0.08627777777777779,0.08945357142857144,0.07328571428571429,0.04336428571428571,0.09229166666666667,0.08424574829931973,0.10236666666666666,0.1203611111111111,0.06153452380952381,0.09342857142857143,0.10379285714285713,0.8193750000000001,0.8661855442176872,0.8257270833333333,0.7933333333333333,0.848907142857143,0.833,0.8528785714285715
2018-08-30 12:30:00,2018-08-30,0.1514321493616671,0.08669674724849558,0.07113412297307567,0.8420783847707483,0.8671379310344827,0.08024137931034482,0.052620689655172415,0.07041379310344828,-0.024399999999999988,-0.197325,0.9958,0.98075,-0.29048333333333337,0.9973,0.6303599999999999,0.0873,0.061875,0.039,0.0645,0.054333333333333345,0.054000000000000006,0.0314,0.08670000000000001,0.063125,0.149,0.202,0.055250000000000014,0.1,0.1012,0.8259000000000001,0.8748750000000001,0.812,0.734,0.8905,0.846,0.8671999999999999,0.046945833333333326,0.3168806462585034,0.36478687499999995,0.18981666666666666,-0.34516654761904764,0.3253642857142857,0.7700449999999999,0.08825000000000001,0.04959166666666668,0.07187083333333333,0.08627777777777779,0.08945357142857144,0.07328571428571429,0.04336428571428571,0.09229166666666667,0.08424574829931973,0.10236666666666666,0.1203611111111111,0.06153452380952381,0.09342857142857143,0.10379285714285713,0.8193750000000001,0.8661855442176872,0.8257270833333333,0.7933333333333333,0.848907142857143,0.833,0.8528785714285715
2018-08-30 12:00:00,2018-08-30,0.1514321493616671,0.08669674724849558,0.07113412297307567,0.8420783847707483,0.8671379310344827,0.08024137931034482,0.052620689655172415,0.07041379310344828,-0.024399999999999988,-0.197325,0.9958,0.98075,-0.29048333333333337,0.9973,0.6303599999999999,0.0873,0.061875,0.039,0.0645,0.054333333333333345,0.054000000000000006,0.0314,0.08670000000000001,0.063125,0.149,0.202,0.055250000000000014,0.1,0.1012,0.8259000000000001,0.8748750000000001,0.812,0.734,0.8905,0.846,0.8671999999999999,0.046945833333333326,0.3168806462585034,0.36478687499999995,0.18981666666666666,-0.34516654761904764,0.3253642857142857,0.7700449999999999,0.08825000000000001,0.04959166666666668,0.07187083333333333,0.08627777777777779,0.08945357142857144,0.07328571428571429,0.04336428571428571,0.09229166666666667,0.08424574829931973,0.10236666666666666,0.1203611111111111,0.06153452380952381,0.09342857142857143,0.10379285714285713,0.8193750000000001,0.8661855442176872,0.8257270833333333,0.7933333333333333,0.848907142857143,0.833,0.8528785714285715
2018-08-30 11:30:00,2018-08-30,0.1514321493616671,0.08669674724849558,0.07113412297307567,0.8420783847707483,0.8671379310344827,0.08024137931034482,0.052620689655172415,0.07041379310344828,-0.024399999999999988,-0.197325,0.9958,0.98075,-0.29048333333333337,0.9973,0.6303599999999999,0.0873,0.061875,0.039,0.0645,0.054333333333333345,0.054000000000000006,0.0314,0.08670000000000001,0.063125,0.149,0.202,0.055250000000000014,0.1,0.1012,0.8259000000000001,0.8748750000000001,0.812,0.734,0.8905,0.846,0.8671999999999999,0.046945833333333326,0.3168806462585034,0.36478687499999995,0.18981666666666666,-0.34516654761904764,0.3253642857142857,0.7700449999999999,0.08825000000000001,0.04959166666666668,0.07187083333333333,0.08627777777777779,0.08945357142857144,0.07328571428571429,0.04336428571428571,0.09229166666666667,0.08424574829931973,0.10236666666666666,0.1203611111111111,0.06153452380952381,0.09342857142857143,0.10379285714285713,0.8193750000000001,0.8661855442176872,0.8257270833333333,0.7933333333333333,0.848907142857143,0.833,0.8528785714285715
2018-08-30 11:00:00,2018-08-30,0.1514321493616671,0.08669674724849558,0.07113412297307567,0.8420783847707483,0.8671379310344827,0.08024137931034482,0.052620689655172415,0.07041379310344828,-0.024399999999999988,-0.197325,0.9958,0.98075,-0.29048333333333337,0.9973,0.6303599999999999,0.0873,0.061875,0.039,0.0645,0.054333333333333345,0.054000000000000006,0.0314,0.08670000000000001,0.063125,0.149,0.202,0.055250000000000014,0.1,0.1012,0.8259000000000001,0.8748750000000001,0.812,0.734,0.8905,0.846,0.8671999999999999,0.046945833333333326,0.3168806462585034,0.36478687499999995,0.18981666666666666,-0.34516654761904764,0.3253642857142857,0.7700449999999999,0.08825000000000001,0.04959166666666668,0.07187083333333333,0.08627777777777779,0.08945357142857144,0.07328571428571429,0.04336428571428571,0.09229166666666667,0.08424574829931973,0.10236666666666666,0.1203611111111111,0.06153452380952381,0.09342857142857143,0.10379285714285713,0.8193750000000001,0.8661855442176872,0.8257270833333333,0.7933333333333333,0.848907142857143,0.833,0.8528785714285715
2018-08-30 10:30:00,2018-08-30,0.1514321493616671,0.08669674724849558,0.07113412297307567,0.8420783847707483,0.8671379310344827,0.08024137931034482,0.052620689655172415,0.07041379310344828,-0.024399999999999988,-0.197325,0.9958,0.98075,-0.29048333333333337,0.9973,0.6303599999999999,0.0873,0.061875,0.039,0.0645,0.054333333333333345,0.054000000000000006,0.0314,0.08670000000000001,0.063125,0.149,0.202,0.055250000000000014,0.1,0.1012,0.8259000000000001,0.8748750000000001,0.812,0.734,0.8905,0.846,0.8671999999999999,0.046945833333333326,0.3168806462585034,0.36478687499999995,0.18981666666666666,-0.34516654761904764,0.3253642857142857,0.7700449999999999,0.08825000000000001,0.04959166666666668,0.07187083333333333,0.08627777777777779,0.08945357142857144,0.07328571428571429,0.04336428571428571,0.09229166666666667,0.08424574829931973,0.10236666666666666,0.1203611111111111,0.06153452380952381,0.09342857142857143,0.10379285714285713,0.8193750000000001,0.8661855442176872,0.8257270833333333,0.7933333333333333,0.848907142857143,0.833,0.8528785714285715
