Unnamed: 0,day,day compound avg,day positive avg,day negative avg,day neutral avg,two day neutral avg,two day positive avg,two day negative avg,two day compound avg,two day wired compound avg,two day nbc-news compound avg,two day abc-news compound avg,two day reuters compound avg,two day business-insider compound avg,two day the-new-york-times compound avg,two day techcrunch compound avg,two day wired neg avg,two day nbc-news neg avg,two day abc-news neg avg,two day reuters neg avg,two day business-insider neg avg,two day the-new-york-times neg avg,two day techcrunch neg avg,two day wired pos avg,two day nbc-news pos avg,two day abc-news pos avg,two day reuters pos avg,two day business-insider pos avg,two day the-new-york-times pos avg,two day techcrunch pos avg,two day wired neu avg,two day nbc-news neu avg,two day abc-news neu avg,two day reuters neu avg,two day business-insider neu avg,two day the-new-york-times neu avg,two day techcrunch neu avg,one day wired compound avg,one day nbc-news compound avg,one day abc-news compound avg,one day reuters compound avg,one day business-insider compound avg,one day the-new-york-times compound avg,one day techcrunch compound avg,one day wired neg avg,one day nbc-news neg avg,one day abc-news neg avg,one day reuters neg avg,one day business-insider neg avg,one day the-new-york-times neg avg,one day techcrunch neg avg,one day wired pos avg,one day nbc-news pos avg,one day abc-news pos avg,one day reuters pos avg,one day business-insider pos avg,one day the-new-york-times pos avg,one day techcrunch pos avg,one day wired neu avg,one day nbc-news neu avg,one day abc-news neu avg,one day reuters neu avg,one day business-insider neu avg,one day the-new-york-times neu avg,one day techcrunch neu avg
2018-08-30 15:00:00,2018-08-30,0.40227541666666666,0.1121375,0.05944583333333332,0.828075,0.735,0.198,0.066,0.9746,0.06674999999999998,0.9543,0.9746,-0.4894625,0.7121714285714286,-0.9603,0.99385,0.074,0.106,0.066,0.08,0.025142857142857144,0.08,0.024,0.0985,0.11900000000000001,0.198,0.046,0.0972857142857143,0.068,0.11299999999999999,0.8265,0.775,0.735,0.87375,0.8775714285714286,0.852,0.8635,0.06674999999999998,0.9543,0.96445,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07175000000000001,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.182,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.74625,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-30 14:30:00,2018-08-30,0.40227541666666666,0.1121375,0.05944583333333332,0.828075,0.735,0.198,0.066,0.9746,0.06674999999999998,0.9543,0.9746,-0.4894625,0.7121714285714286,-0.9603,0.99385,0.074,0.106,0.066,0.08,0.025142857142857144,0.08,0.024,0.0985,0.11900000000000001,0.198,0.046,0.0972857142857143,0.068,0.11299999999999999,0.8265,0.775,0.735,0.87375,0.8775714285714286,0.852,0.8635,0.06674999999999998,0.9543,0.96445,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07175000000000001,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.182,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.74625,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-30 14:00:00,2018-08-30,0.40227541666666666,0.1121375,0.05944583333333332,0.828075,0.735,0.198,0.066,0.9746,0.06674999999999998,0.9543,0.9746,-0.4894625,0.7121714285714286,-0.9603,0.99385,0.074,0.106,0.066,0.08,0.025142857142857144,0.08,0.024,0.0985,0.11900000000000001,0.198,0.046,0.0972857142857143,0.068,0.11299999999999999,0.8265,0.775,0.735,0.87375,0.8775714285714286,0.852,0.8635,0.06674999999999998,0.9543,0.96445,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07175000000000001,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.182,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.74625,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-30 13:30:00,2018-08-30,0.40227541666666666,0.1121375,0.05944583333333332,0.828075,0.735,0.198,0.066,0.9746,0.06674999999999998,0.9543,0.9746,-0.4894625,0.7121714285714286,-0.9603,0.99385,0.074,0.106,0.066,0.08,0.025142857142857144,0.08,0.024,0.0985,0.11900000000000001,0.198,0.046,0.0972857142857143,0.068,0.11299999999999999,0.8265,0.775,0.735,0.87375,0.8775714285714286,0.852,0.8635,0.06674999999999998,0.9543,0.96445,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07175000000000001,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.182,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.74625,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-30 13:00:00,2018-08-30,0.40227541666666666,0.1121375,0.05944583333333332,0.828075,0.735,0.198,0.066,0.9746,0.06674999999999998,0.9543,0.9746,-0.4894625,0.7121714285714286,-0.9603,0.99385,0.074,0.106,0.066,0.08,0.025142857142857144,0.08,0.024,0.0985,0.11900000000000001,0.198,0.046,0.0972857142857143,0.068,0.11299999999999999,0.8265,0.775,0.735,0.87375,0.8775714285714286,0.852,0.8635,0.06674999999999998,0.9543,0.96445,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07175000000000001,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.182,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.74625,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-30 12:30:00,2018-08-30,0.40227541666666666,0.1121375,0.05944583333333332,0.828075,0.735,0.198,0.066,0.9746,0.06674999999999998,0.9543,0.9746,-0.4894625,0.7121714285714286,-0.9603,0.99385,0.074,0.106,0.066,0.08,0.025142857142857144,0.08,0.024,0.0985,0.11900000000000001,0.198,0.046,0.0972857142857143,0.068,0.11299999999999999,0.8265,0.775,0.735,0.87375,0.8775714285714286,0.852,0.8635,0.06674999999999998,0.9543,0.96445,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07175000000000001,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.182,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.74625,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-30 12:00:00,2018-08-30,0.40227541666666666,0.1121375,0.05944583333333332,0.828075,0.735,0.198,0.066,0.9746,0.06674999999999998,0.9543,0.9746,-0.4894625,0.7121714285714286,-0.9603,0.99385,0.074,0.106,0.066,0.08,0.025142857142857144,0.08,0.024,0.0985,0.11900000000000001,0.198,0.046,0.0972857142857143,0.068,0.11299999999999999,0.8265,0.775,0.735,0.87375,0.8775714285714286,0.852,0.8635,0.06674999999999998,0.9543,0.96445,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07175000000000001,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.182,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.74625,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-30 11:30:00,2018-08-30,0.40227541666666666,0.1121375,0.05944583333333332,0.828075,0.735,0.198,0.066,0.9746,0.06674999999999998,0.9543,0.9746,-0.4894625,0.7121714285714286,-0.9603,0.99385,0.074,0.106,0.066,0.08,0.025142857142857144,0.08,0.024,0.0985,0.11900000000000001,0.198,0.046,0.0972857142857143,0.068,0.11299999999999999,0.8265,0.775,0.735,0.87375,0.8775714285714286,0.852,0.8635,0.06674999999999998,0.9543,0.96445,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07175000000000001,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.182,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.74625,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-30 11:00:00,2018-08-30,0.40227541666666666,0.1121375,0.05944583333333332,0.828075,0.735,0.198,0.066,0.9746,0.06674999999999998,0.9543,0.9746,-0.4894625,0.7121714285714286,-0.9603,0.99385,0.074,0.106,0.066,0.08,0.025142857142857144,0.08,0.024,0.0985,0.11900000000000001,0.198,0.046,0.0972857142857143,0.068,0.11299999999999999,0.8265,0.775,0.735,0.87375,0.8775714285714286,0.852,0.8635,0.06674999999999998,0.9543,0.96445,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07175000000000001,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.182,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.74625,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-30 10:30:00,2018-08-30,0.40227541666666666,0.1121375,0.05944583333333332,0.828075,0.735,0.198,0.066,0.9746,0.06674999999999998,0.9543,0.9746,-0.4894625,0.7121714285714286,-0.9603,0.99385,0.074,0.106,0.066,0.08,0.025142857142857144,0.08,0.024,0.0985,0.11900000000000001,0.198,0.046,0.0972857142857143,0.068,0.11299999999999999,0.8265,0.775,0.735,0.87375,0.8775714285714286,0.852,0.8635,0.06674999999999998,0.9543,0.96445,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07175000000000001,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.182,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.74625,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-30 10:00:00,2018-08-30,0.40227541666666666,0.1121375,0.05944583333333332,0.828075,0.735,0.198,0.066,0.9746,0.06674999999999998,0.9543,0.9746,-0.4894625,0.7121714285714286,-0.9603,0.99385,0.074,0.106,0.066,0.08,0.025142857142857144,0.08,0.024,0.0985,0.11900000000000001,0.198,0.046,0.0972857142857143,0.068,0.11299999999999999,0.8265,0.775,0.735,0.87375,0.8775714285714286,0.852,0.8635,0.06674999999999998,0.9543,0.96445,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07175000000000001,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.182,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.74625,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-30 09:30:00,2018-08-30,0.40227541666666666,0.1121375,0.05944583333333332,0.828075,0.735,0.198,0.066,0.9746,0.06674999999999998,0.9543,0.9746,-0.4894625,0.7121714285714286,-0.9603,0.99385,0.074,0.106,0.066,0.08,0.025142857142857144,0.08,0.024,0.0985,0.11900000000000001,0.198,0.046,0.0972857142857143,0.068,0.11299999999999999,0.8265,0.775,0.735,0.87375,0.8775714285714286,0.852,0.8635,0.06674999999999998,0.9543,0.96445,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07175000000000001,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.182,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.74625,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 15:30:00,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.066,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.066,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 15:00:00,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.066,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.066,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 14:30:00,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.066,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.066,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 14:00:00,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.066,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.066,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 13:30:00,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.066,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.066,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 13:00:00,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.066,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.066,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 12:30:00,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.066,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.066,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 12:00:00,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.066,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.066,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 11:30:00,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.066,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.066,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 11:00:00,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.066,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.066,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 10:30:00,2018-08-29,0.32051476190476186,0.09987142857142858,0.058509523809523796,0.8413714285714285,0.8493333333333334,0.06833333333333333,0.08233333333333333,-0.6451833333333333,0.06674999999999998,0.9543,0.9610666666666666,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.07366666666666667,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.75,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9610666666666666,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07366666666666667,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.75,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 10:00:00,2018-08-29,0.32051476190476186,0.09987142857142858,0.058509523809523796,0.8413714285714285,0.8493333333333334,0.06833333333333333,0.08233333333333333,-0.6451833333333333,0.06674999999999998,0.9543,0.9610666666666666,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.07366666666666667,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.75,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9610666666666666,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07366666666666667,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.75,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-29 09:30:00,2018-08-29,0.32051476190476186,0.09987142857142858,0.058509523809523796,0.8413714285714285,0.8493333333333334,0.06833333333333333,0.08233333333333333,-0.6451833333333333,0.06674999999999998,0.9543,0.9610666666666666,-0.9918666666666667,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.07366666666666667,0.10533333333333333,0.049,0.08,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.04566666666666667,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.75,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9610666666666666,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.074,0.106,0.07366666666666667,0.07366666666666667,0.022083333333333333,0.08,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.04766666666666666,0.08995833333333333,0.068,0.11299999999999999,0.8265,0.775,0.75,0.8784444444444444,0.8879583333333333,0.852,0.8635
2018-08-28 15:30:00,2018-08-28,-0.47202500000000003,0.079,0.07100000000000001,0.85,0.8358333333333334,0.1045,0.05983333333333334,0.014399999999999987,0.06674999999999998,0.9543,0.9826,-0.9926,0.35223333333333334,-0.9603,0.99385,0.074,0.106,0.066,0.106,0.03566666666666667,0.08,0.024,0.0985,0.11900000000000001,0.215,0.043,0.10033333333333334,0.068,0.11299999999999999,0.8265,0.775,0.72,0.851,0.864,0.852,0.8635,0.06674999999999998,0.9543,0.9610666666666666,-0.9926,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.07366666666666667,0.106,0.049,0.08,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.043,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.75,0.851,0.8485,0.852,0.8635
2018-08-28 15:00:00,2018-08-28,-0.47202500000000003,0.079,0.07100000000000001,0.85,0.8358333333333334,0.1045,0.05983333333333334,0.014399999999999987,0.06674999999999998,0.9543,0.9826,-0.9926,0.35223333333333334,-0.9603,0.99385,0.074,0.106,0.066,0.106,0.03566666666666667,0.08,0.024,0.0985,0.11900000000000001,0.215,0.043,0.10033333333333334,0.068,0.11299999999999999,0.8265,0.775,0.72,0.851,0.864,0.852,0.8635,0.06674999999999998,0.9543,0.9610666666666666,-0.9926,0.032399999999999984,-0.9603,0.99385,0.074,0.106,0.07366666666666667,0.106,0.049,0.08,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.043,0.10250000000000001,0.068,0.11299999999999999,0.8265,0.775,0.75,0.851,0.8485,0.852,0.8635
2018-08-28 14:30:00,2018-08-28,-0.3092666666666667,0.08266666666666667,0.068,0.8493333333333334,0.8326,0.11179999999999998,0.0558,0.20934,0.06674999999999998,0.9543,0.9826,-0.9926,0.35223333333333334,,0.99385,0.074,0.106,0.066,0.106,0.03566666666666667,,0.024,0.0985,0.11900000000000001,0.215,0.043,0.10033333333333334,,0.11299999999999999,0.8265,0.775,0.72,0.851,0.864,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,-0.9926,0.032399999999999984,,0.99385,0.074,0.106,0.07366666666666667,0.106,0.049,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.043,0.10250000000000001,,0.11299999999999999,0.8265,0.775,0.75,0.851,0.8485,,0.8635
2018-08-28 14:00:00,2018-08-28,-0.3092666666666667,0.08266666666666667,0.068,0.8493333333333334,0.8326,0.11179999999999998,0.0558,0.20934,0.06674999999999998,0.9543,0.9826,-0.9926,0.35223333333333334,,0.99385,0.074,0.106,0.066,0.106,0.03566666666666667,,0.024,0.0985,0.11900000000000001,0.215,0.043,0.10033333333333334,,0.11299999999999999,0.8265,0.775,0.72,0.851,0.864,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,-0.9926,0.032399999999999984,,0.99385,0.074,0.106,0.07366666666666667,0.106,0.049,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.043,0.10250000000000001,,0.11299999999999999,0.8265,0.775,0.75,0.851,0.8485,,0.8635
2018-08-28 13:30:00,2018-08-28,0.032399999999999984,0.10250000000000001,0.049,0.8485,0.828,0.129,0.043250000000000004,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802000000000002,0.35223333333333334,,0.99385,0.074,0.106,0.066,0.06480000000000001,0.03566666666666667,,0.024,0.0985,0.11900000000000001,0.215,0.046200000000000005,0.10033333333333334,,0.11299999999999999,0.8265,0.775,0.72,0.8886,0.864,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.074,0.106,0.07366666666666667,0.057833333333333334,0.049,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.048666666666666664,0.10250000000000001,,0.11299999999999999,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635
2018-08-28 13:00:00,2018-08-28,0.032399999999999984,0.10250000000000001,0.049,0.8485,0.828,0.129,0.043250000000000004,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802000000000002,0.35223333333333334,,0.99385,0.074,0.106,0.066,0.06480000000000001,0.03566666666666667,,0.024,0.0985,0.11900000000000001,0.215,0.046200000000000005,0.10033333333333334,,0.11299999999999999,0.8265,0.775,0.72,0.8886,0.864,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.074,0.106,0.07366666666666667,0.057833333333333334,0.049,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.048666666666666664,0.10250000000000001,,0.11299999999999999,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635
2018-08-28 12:30:00,2018-08-28,0.032399999999999984,0.10250000000000001,0.049,0.8485,0.828,0.129,0.043250000000000004,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802000000000002,0.35223333333333334,,0.99385,0.074,0.106,0.066,0.06480000000000001,0.03566666666666667,,0.024,0.0985,0.11900000000000001,0.215,0.046200000000000005,0.10033333333333334,,0.11299999999999999,0.8265,0.775,0.72,0.8886,0.864,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.074,0.106,0.07366666666666667,0.057833333333333334,0.049,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.048666666666666664,0.10250000000000001,,0.11299999999999999,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635
